page,rubric,sub_rubric,complete_rubric,remedy,grade
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, perspiration, during, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, perspiration, during, amel",Sulph,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, pregnancy, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, pregnancy, during",Acon,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, pregnancy, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, pregnancy, during",verat,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, rage, ending in a","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, rage, ending in a",Canth,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, reading, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, reading, while",Dros,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, reading, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, reading, while",nat-c,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, reading, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, reading, while",sumb,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, rising, on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, rising, on",Atro,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, rising, on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, rising, on",fago,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, rising, on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, rising, on",ptel,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, rising, on, from a seat","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, rising, on, from a seat",Caust,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, room, in","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, room, in",Iod,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, room, in","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, room, in",kali-s,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, room, in","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, room, in",Lyc,3
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",Alum,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",cact,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",caust,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",ferr,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",iod,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",Lyc,3
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",mag-c,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",nat-m,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",plan,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",sep,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",sil,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while",sulph,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sitting, while, at work, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sitting, while, at work, while",Graph,3
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sleep, before","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sleep, before",Phos,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sleep, before","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sleep, before",thuj,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, smoking, after","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, smoking, after",Calad,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, stool, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, stool, during",Bell,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, storm, before","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, storm, before",Psor,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, storm, before, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, storm, before, during",Gels,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, storm, before, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, storm, before, during",nat-c,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, storm, before, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, storm, before, during",nat-m,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, storm, before, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, storm, before, during",phos,2
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, storm, before, during","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, storm, before, during",psor,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, stretching backward amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, stretching backward amel",Bor,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, study, when attempting to","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, study, when attempting to",Fago,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, study, when attempting to","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, study, when attempting to",Ind,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, sunlight agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, sunlight agg",Cadm,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, talking, after","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, talking, after",Ambr,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, talking, after","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, talking, after",bor,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, tremulous","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, tremulous",Arn,1
74,"RESTLESSNESS, nervousness","RESTLESSNESS, coition, after, tremulous","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, coition, after, tremulous",plat,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, urination, before","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, urination, before",Ph-ac,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",Am-c,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",ambr,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",bell,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",canth,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",cedr,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",chin,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",cina,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",dulc,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",hyper,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",ph-ac,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",phos,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",sep,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",sil,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",squil,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",stann,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, waking on","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, waking on",tarax,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while",Ambr,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while",caust,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while",merc,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while",paeon,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while",ran-b,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while",thuj,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, amel",Dios,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, amel",nat-m,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, amel",nicc,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, in open air, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, in open air, amel",Aur-m,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, in open air, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, in open air, amel",graph,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, in open air, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, in open air, amel",Lyc,3
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, in open air, amel","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, in open air, amel",Puls,3
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",Ars-i,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",ferr,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",iod,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",kali-s,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",lach,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",nat-m,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, warm bed agg","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, warm bed agg",puls,2
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, working, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, working, while",Cit-v,1
75,"RESTLESSNESS, nervousness","RESTLESSNESS, urination, before, walking, while, working, while","Mind, RESTLESSNESS, nervousness, RESTLESSNESS, urination, before, walking, while, working, while",Graph,3
75,"RESTLESSNESS, nervousness",REVEALS secrets,"Mind, RESTLESSNESS, nervousness, REVEALS secrets",Agar,1
75,"RESTLESSNESS, nervousness",REVEALS secrets,"Mind, RESTLESSNESS, nervousness, REVEALS secrets",hyos,1
75,"RESTLESSNESS, nervousness","REVEALS secrets, in sleep","Mind, RESTLESSNESS, nervousness, REVEALS secrets, in sleep",Am-c,1
75,"RESTLESSNESS, nervousness","REVEALS secrets, in sleep","Mind, RESTLESSNESS, nervousness, REVEALS secrets, in sleep",ars,2
75,REVERENCE for those around him,,"Mind, REVERENCE for those around him",Ham,1
75,REVERENCE for those around him,lack of,"Mind, REVERENCE for those around him, lack of",Anac,1
75,REVERENCE for those around him,lack of,"Mind, REVERENCE for those around him, lack of",coloc,1
75,"RIDICULE, mania to",,"Mind, RIDICULE, mania to",Acon,1
75,"RIDICULE, mania to",,"Mind, RIDICULE, mania to",hyos,1
75,"RIDICULE, mania to",,"Mind, RIDICULE, mania to",lach,1
75,"RIDICULE, mania to",,"Mind, RIDICULE, mania to",nux-v,1
75,"RIDICULE, mania to",,"Mind, RIDICULE, mania to",verat,1
75,"RIDING in a carriage, averse to",,"Mind, RIDING in a carriage, averse to",Psor,1
75,ROCKING amel,,"Mind, ROCKING amel",Acon,1
75,ROCKING amel,,"Mind, ROCKING amel",cham,1
75,ROCKING amel,,"Mind, ROCKING amel",cina,1
75,ROCKING amel,,"Mind, ROCKING amel",puls,1
75,ROCKING amel,,"Mind, ROCKING amel",rhus-t,1
75,ROLLING on the floor,,"Mind, ROLLING on the floor",Acet-ac,1
75,ROLLING on the floor,,"Mind, ROLLING on the floor",calc,2
75,ROLLING on the floor,,"Mind, ROLLING on the floor",Op,3
75,ROLLING on the floor,ROVING about naked,"Mind, ROLLING on the floor, ROVING about naked",Hyos,1
75,ROLLING on the floor,"ROVING about naked, wrapped in fur in the summer","Mind, ROLLING on the floor, ROVING about naked, wrapped in fur in the summer",Hyos,1
75,ROLLING on the floor,"ROVING about naked, senseless, insane","Mind, ROLLING on the floor, ROVING about naked, senseless, insane",Bell,1
75,ROLLING on the floor,"ROVING about naked, senseless, insane","Mind, ROLLING on the floor, ROVING about naked, senseless, insane",canth,1
75,ROLLING on the floor,"ROVING about naked, senseless, insane","Mind, ROLLING on the floor, ROVING about naked, senseless, insane",coff,1
75,ROLLING on the floor,"ROVING about naked, senseless, insane","Mind, ROLLING on the floor, ROVING about naked, senseless, insane",hyos,1
75,ROLLING on the floor,"ROVING about naked, senseless, insane","Mind, ROLLING on the floor, ROVING about naked, senseless, insane",nux-v,2
